record_id,subset,label,duration_s,n_segments,cache_path,fold
e01050,training-e,normal,22.817,8,cache/cinc2016/e01050.npz,4
e01051,training-e,normal,23.01,8,cache/cinc2016/e01051.npz,1
e01052,training-e,normal,25.759,9,cache/cinc2016/e01052.npz,4
e01053,training-e,normal,32.603,12,cache/cinc2016/e01053.npz,3
e01054,training-e,normal,24.911,8,cache/cinc2016/e01054.npz,3
e01055,training-e,abnormal,13.7465,4,cache/cinc2016/e01055.npz,4
e01056,training-e,normal,17.617,6,cache/cinc2016/e01056.npz,1
e01057,training-e,normal,14.951,4,cache/cinc2016/e01057.npz,4
e01058,training-e,normal,27.997,10,cache/cinc2016/e01058.npz,3
e01059,training-e,normal,22.254,7,cache/cinc2016/e01059.npz,1
e01060,training-e,normal,19.313,6,cache/cinc2016/e01060.npz,4
e01061,training-e,normal,32.522,12,cache/cinc2016/e01061.npz,3
e01062,training-e,abnormal,8.847,2,cache/cinc2016/e01062.npz,3
e01063,training-e,normal,24.63,8,cache/cinc2016/e01063.npz,4
e01064,training-e,normal,36.8,13,cache/cinc2016/e01064.npz,0
e01065,training-e,normal,37.622,14,cache/cinc2016/e01065.npz,1
e01066,training-e,normal,19.815,6,cache/cinc2016/e01066.npz,4
e01067,training-e,normal,21.975,7,cache/cinc2016/e01067.npz,2
e01068,training-e,normal,11.769,3,cache/cinc2016/e01068.npz,4
e01069,training-e,normal,11.056,3,cache/cinc2016/e01069.npz,1
e01070,training-e,normal,26.084,9,cache/cinc2016/e01070.npz,1
e01071,training-e,normal,21.683,7,cache/cinc2016/e01071.npz,3
e01072,training-e,normal,27.355,9,cache/cinc2016/e01072.npz,3
e01073,training-e,normal,15.665,5,cache/cinc2016/e01073.npz,4
e01074,training-e,normal,15.267,5,cache/cinc2016/e01074.npz,1
e01075,training-e,normal,9.226,2,cache/cinc2016/e01075.npz,2
e01076,training-e,normal,45.133,17,cache/cinc2016/e01076.npz,3
e01077,training-e,normal,46.002,17,cache/cinc2016/e01077.npz,0
e01078,training-e,normal,36.554,13,cache/cinc2016/e01078.npz,2
e01079,training-e,normal,19.461,6,cache/cinc2016/e01079.npz,0
e01080,training-e,normal,19.901,6,cache/cinc2016/e01080.npz,0
e01081,training-e,normal,18.798,6,cache/cinc2016/e01081.npz,1
e01082,training-e,normal,26.097,9,cache/cinc2016/e01082.npz,2
e01083,training-e,normal,38.236,14,cache/cinc2016/e01083.npz,0
e01084,training-e,abnormal,12.98,4,cache/cinc2016/e01084.npz,2
e01085,training-e,normal,23.956,8,cache/cinc2016/e01085.npz,1
e01086,training-e,normal,23.616,8,cache/cinc2016/e01086.npz,3
e01087,training-e,normal,20.658,7,cache/cinc2016/e01087.npz,4
e01088,training-e,normal,10.472,3,cache/cinc2016/e01088.npz,4
e01089,training-e,normal,20.5,7,cache/cinc2016/e01089.npz,0
e01090,training-e,normal,50.223,19,cache/cinc2016/e01090.npz,4
e01091,training-e,normal,20.651,7,cache/cinc2016/e01091.npz,4
e01092,training-e,normal,25.956,9,cache/cinc2016/e01092.npz,1
e01093,training-e,normal,24.168,8,cache/cinc2016/e01093.npz,1
e01094,training-e,normal,29.617,10,cache/cinc2016/e01094.npz,3
e01095,training-e,normal,27.837,10,cache/cinc2016/e01095.npz,2
e01096,training-e,normal,15.11,5,cache/cinc2016/e01096.npz,3
e01097,training-e,abnormal,20.5965,7,cache/cinc2016/e01097.npz,3
e01098,training-e,normal,11.666,3,cache/cinc2016/e01098.npz,4
e01099,training-e,normal,22.852,8,cache/cinc2016/e01099.npz,0
e01100,training-e,normal,17.212,5,cache/cinc2016/e01100.npz,1
e01101,training-e,normal,21.159,7,cache/cinc2016/e01101.npz,3
e01102,training-e,normal,18.355,6,cache/cinc2016/e01102.npz,1
e01103,training-e,normal,14.97,4,cache/cinc2016/e01103.npz,3
e01104,training-e,normal,15.591,5,cache/cinc2016/e01104.npz,1
e01105,training-e,abnormal,17.7865,6,cache/cinc2016/e01105.npz,4
e01106,training-e,normal,40.781,15,cache/cinc2016/e01106.npz,0
e01107,training-e,normal,15.019,5,cache/cinc2016/e01107.npz,3
e01108,training-e,normal,18.769,6,cache/cinc2016/e01108.npz,1
e01109,training-e,normal,31.81,11,cache/cinc2016/e01109.npz,3
e01110,training-e,normal,18.242,6,cache/cinc2016/e01110.npz,0
e01111,training-e,normal,30.617,11,cache/cinc2016/e01111.npz,0
e01112,training-e,normal,26.071,9,cache/cinc2016/e01112.npz,2
e01113,training-e,normal,18.848,6,cache/cinc2016/e01113.npz,1
e01114,training-e,normal,19.682,6,cache/cinc2016/e01114.npz,1
e01115,training-e,abnormal,16.6955,5,cache/cinc2016/e01115.npz,4
e01116,training-e,normal,17.854,6,cache/cinc2016/e01116.npz,4
e01117,training-e,normal,51.073,19,cache/cinc2016/e01117.npz,4
e01118,training-e,normal,18.386,6,cache/cinc2016/e01118.npz,0
e01119,training-e,normal,13.789,4,cache/cinc2016/e01119.npz,2
e01120,training-e,normal,18.659,6,cache/cinc2016/e01120.npz,3
e01121,training-e,normal,38.883,14,cache/cinc2016/e01121.npz,0
e01122,training-e,normal,11.333,3,cache/cinc2016/e01122.npz,0
e01123,training-e,normal,13.133,4,cache/cinc2016/e01123.npz,3
e01124,training-e,normal,19.877,6,cache/cinc2016/e01124.npz,3
e01125,training-e,normal,11.715,3,cache/cinc2016/e01125.npz,1
e01126,training-e,normal,22.072,7,cache/cinc2016/e01126.npz,1
e01127,training-e,normal,14.532,4,cache/cinc2016/e01127.npz,1
e01128,training-e,normal,28.177,10,cache/cinc2016/e01128.npz,2
e01129,training-e,normal,20.525,7,cache/cinc2016/e01129.npz,2
e01130,training-e,normal,22.076,7,cache/cinc2016/e01130.npz,3
e01131,training-e,normal,16.219,5,cache/cinc2016/e01131.npz,4
e01132,training-e,normal,19.94,6,cache/cinc2016/e01132.npz,3
e01133,training-e,normal,19.809,6,cache/cinc2016/e01133.npz,4
e01134,training-e,normal,10.468,3,cache/cinc2016/e01134.npz,3
e01135,training-e,normal,24.969,8,cache/cinc2016/e01135.npz,2
e01136,training-e,normal,15.558,5,cache/cinc2016/e01136.npz,2
e01137,training-e,normal,10.639,3,cache/cinc2016/e01137.npz,0
e01138,training-e,normal,25.232,9,cache/cinc2016/e01138.npz,1
e01139,training-e,normal,37.387,13,cache/cinc2016/e01139.npz,4
e01140,training-e,normal,30.663,11,cache/cinc2016/e01140.npz,0
e01141,training-e,normal,17.606,6,cache/cinc2016/e01141.npz,3
e01142,training-e,normal,10.376,3,cache/cinc2016/e01142.npz,4
e01143,training-e,normal,25.304,9,cache/cinc2016/e01143.npz,3
e01144,training-e,normal,14.057,4,cache/cinc2016/e01144.npz,2
e01145,training-e,normal,22.615,8,cache/cinc2016/e01145.npz,4
e01146,training-e,normal,12.585,4,cache/cinc2016/e01146.npz,3
e01147,training-e,normal,14.071,4,cache/cinc2016/e01147.npz,2
e01148,training-e,normal,29.382,10,cache/cinc2016/e01148.npz,2
e01149,training-e,normal,28.105,10,cache/cinc2016/e01149.npz,4
e01150,training-e,normal,19.9,6,cache/cinc2016/e01150.npz,1
e01151,training-e,normal,18.654,6,cache/cinc2016/e01151.npz,2
e01152,training-e,normal,32.718,12,cache/cinc2016/e01152.npz,1
e01153,training-e,normal,30.161,11,cache/cinc2016/e01153.npz,2
e01154,training-e,normal,25.931,9,cache/cinc2016/e01154.npz,0
e01155,training-e,normal,27.415,9,cache/cinc2016/e01155.npz,4
e01156,training-e,normal,18.66,6,cache/cinc2016/e01156.npz,1
e01157,training-e,normal,22.492,7,cache/cinc2016/e01157.npz,2
e01158,training-e,normal,26.045,9,cache/cinc2016/e01158.npz,3
e01159,training-e,normal,20.739,7,cache/cinc2016/e01159.npz,2
e01160,training-e,abnormal,23.174,8,cache/cinc2016/e01160.npz,4
e01161,training-e,normal,17.141,5,cache/cinc2016/e01161.npz,0
e01162,training-e,normal,33.131,12,cache/cinc2016/e01162.npz,3
e01163,training-e,normal,64.917,24,cache/cinc2016/e01163.npz,1
e01164,training-e,normal,24.47,8,cache/cinc2016/e01164.npz,4
e01165,training-e,normal,18.313,6,cache/cinc2016/e01165.npz,3
e01166,training-e,normal,27.789,10,cache/cinc2016/e01166.npz,2
e01167,training-e,normal,11.68,3,cache/cinc2016/e01167.npz,2
e01168,training-e,normal,16.579,5,cache/cinc2016/e01168.npz,3
e01169,training-e,normal,18.797,6,cache/cinc2016/e01169.npz,1
e01170,training-e,normal,25.741,9,cache/cinc2016/e01170.npz,0
e01171,training-e,normal,17.16,5,cache/cinc2016/e01171.npz,4
e01172,training-e,normal,25.464,9,cache/cinc2016/e01172.npz,0
e01173,training-e,normal,33.71,12,cache/cinc2016/e01173.npz,1
e01174,training-e,normal,18.097,6,cache/cinc2016/e01174.npz,2
e01175,training-e,normal,9.776,2,cache/cinc2016/e01175.npz,1
e01176,training-e,normal,21.889,7,cache/cinc2016/e01176.npz,4
e01177,training-e,normal,26.243,9,cache/cinc2016/e01177.npz,4
e01178,training-e,normal,16.445,5,cache/cinc2016/e01178.npz,0
e01179,training-e,normal,21.081,7,cache/cinc2016/e01179.npz,0
e01180,training-e,normal,28.057,10,cache/cinc2016/e01180.npz,1
e01181,training-e,normal,65.727,25,cache/cinc2016/e01181.npz,4
e01182,training-e,normal,32.978,12,cache/cinc2016/e01182.npz,4
e01183,training-e,normal,21.72,7,cache/cinc2016/e01183.npz,1
e01184,training-e,normal,8.914,2,cache/cinc2016/e01184.npz,4
e01185,training-e,normal,44.907,16,cache/cinc2016/e01185.npz,1
e01186,training-e,normal,22.52,8,cache/cinc2016/e01186.npz,1
e01187,training-e,normal,20.647,7,cache/cinc2016/e01187.npz,2
e01188,training-e,normal,13.666,4,cache/cinc2016/e01188.npz,0
e01189,training-e,normal,12.839,4,cache/cinc2016/e01189.npz,0
e01190,training-e,normal,16.061,5,cache/cinc2016/e01190.npz,3
e01191,training-e,normal,12.226,3,cache/cinc2016/e01191.npz,4
e01192,training-e,normal,30.225,11,cache/cinc2016/e01192.npz,0
e01193,training-e,normal,21.109,7,cache/cinc2016/e01193.npz,3
e01194,training-e,normal,16.578,5,cache/cinc2016/e01194.npz,1
e01195,training-e,normal,27.083,9,cache/cinc2016/e01195.npz,3
e01196,training-e,normal,21.028,7,cache/cinc2016/e01196.npz,1
e01197,training-e,normal,33.214,12,cache/cinc2016/e01197.npz,3
e01198,training-e,normal,13.709,4,cache/cinc2016/e01198.npz,3
e01199,training-e,normal,12.524,4,cache/cinc2016/e01199.npz,0
e01200,training-e,normal,27.263,9,cache/cinc2016/e01200.npz,4
e01201,training-e,normal,13.938,4,cache/cinc2016/e01201.npz,4
e01202,training-e,normal,47.008,17,cache/cinc2016/e01202.npz,2
e01203,training-e,normal,17.194,5,cache/cinc2016/e01203.npz,0
e01204,training-e,normal,20.038,7,cache/cinc2016/e01204.npz,1
e01205,training-e,abnormal,23.7775,8,cache/cinc2016/e01205.npz,0
e01206,training-e,normal,24.684,8,cache/cinc2016/e01206.npz,2
e01207,training-e,normal,18.61,6,cache/cinc2016/e01207.npz,0
e01208,training-e,normal,30.638,11,cache/cinc2016/e01208.npz,1
e01209,training-e,normal,19.14,6,cache/cinc2016/e01209.npz,3
e01210,training-e,normal,32.838,12,cache/cinc2016/e01210.npz,2
e01211,training-e,normal,28.726,10,cache/cinc2016/e01211.npz,3
e01212,training-e,normal,14.899,4,cache/cinc2016/e01212.npz,1
e01213,training-e,normal,52.278,19,cache/cinc2016/e01213.npz,2
e01214,training-e,normal,10.731,3,cache/cinc2016/e01214.npz,1
e01215,training-e,abnormal,21.316,7,cache/cinc2016/e01215.npz,1
e01216,training-e,normal,33.191,12,cache/cinc2016/e01216.npz,3
e01217,training-e,normal,28.57,10,cache/cinc2016/e01217.npz,3
e01218,training-e,abnormal,22.2215,7,cache/cinc2016/e01218.npz,1
e01219,training-e,normal,13.699,4,cache/cinc2016/e01219.npz,1
e01220,training-e,normal,10.146,3,cache/cinc2016/e01220.npz,2
e01221,training-e,normal,27.882,10,cache/cinc2016/e01221.npz,4
e01222,training-e,normal,23.068,8,cache/cinc2016/e01222.npz,0
e01223,training-e,normal,11.907,3,cache/cinc2016/e01223.npz,2
e01224,training-e,normal,40.279,15,cache/cinc2016/e01224.npz,1
e01225,training-e,normal,19.054,6,cache/cinc2016/e01225.npz,1
e01226,training-e,abnormal,9.706,2,cache/cinc2016/e01226.npz,3
e01227,training-e,normal,20.561,7,cache/cinc2016/e01227.npz,4
e01228,training-e,normal,12.338,3,cache/cinc2016/e01228.npz,1
e01229,training-e,normal,21.726,7,cache/cinc2016/e01229.npz,0
e01230,training-e,normal,21.043,7,cache/cinc2016/e01230.npz,3
e01231,training-e,normal,19.932,6,cache/cinc2016/e01231.npz,3
e01232,training-e,normal,21.617,7,cache/cinc2016/e01232.npz,3
e01233,training-e,normal,26.749,9,cache/cinc2016/e01233.npz,4
e01234,training-e,normal,20.079,7,cache/cinc2016/e01234.npz,0
e01235,training-e,normal,26.531,9,cache/cinc2016/e01235.npz,2
e01236,training-e,normal,25.632,9,cache/cinc2016/e01236.npz,3
e01237,training-e,abnormal,43.81,16,cache/cinc2016/e01237.npz,0
e01238,training-e,normal,16.195,5,cache/cinc2016/e01238.npz,2
e01239,training-e,normal,24.186,8,cache/cinc2016/e01239.npz,3
e01240,training-e,normal,19.272,6,cache/cinc2016/e01240.npz,2
e01241,training-e,normal,31.198,11,cache/cinc2016/e01241.npz,0
e01242,training-e,normal,15.248,5,cache/cinc2016/e01242.npz,3
e01243,training-e,normal,21.511,7,cache/cinc2016/e01243.npz,1
e01244,training-e,normal,20.729,7,cache/cinc2016/e01244.npz,2
e01245,training-e,normal,24.303,8,cache/cinc2016/e01245.npz,4
e01246,training-e,abnormal,19.3655,6,cache/cinc2016/e01246.npz,4
e01247,training-e,normal,29.441,10,cache/cinc2016/e01247.npz,4
e01248,training-e,normal,25.852,9,cache/cinc2016/e01248.npz,4
e01249,training-e,normal,24.912,8,cache/cinc2016/e01249.npz,4
e01250,training-e,normal,16.502,5,cache/cinc2016/e01250.npz,3
e01251,training-e,normal,14.445,4,cache/cinc2016/e01251.npz,4
e01252,training-e,normal,26.847,9,cache/cinc2016/e01252.npz,2
e01253,training-e,normal,16.772,5,cache/cinc2016/e01253.npz,0
e01254,training-e,normal,19.668,6,cache/cinc2016/e01254.npz,1
e01255,training-e,normal,19.758,6,cache/cinc2016/e01255.npz,2
e01256,training-e,abnormal,16.3005,5,cache/cinc2016/e01256.npz,1
e01257,training-e,normal,27.237,9,cache/cinc2016/e01257.npz,4
e01258,training-e,normal,25.262,9,cache/cinc2016/e01258.npz,1
e01259,training-e,normal,18.906,6,cache/cinc2016/e01259.npz,3
e01260,training-e,normal,16.457,5,cache/cinc2016/e01260.npz,0
e01261,training-e,normal,10.735,3,cache/cinc2016/e01261.npz,0
e01262,training-e,normal,18.42,6,cache/cinc2016/e01262.npz,1
e01263,training-e,abnormal,23.499,8,cache/cinc2016/e01263.npz,4
e01264,training-e,normal,27.69,10,cache/cinc2016/e01264.npz,0
e01265,training-e,normal,27.197,9,cache/cinc2016/e01265.npz,3
e01266,training-e,normal,35.325,13,cache/cinc2016/e01266.npz,0
e01267,training-e,normal,15.009,5,cache/cinc2016/e01267.npz,4
e01268,training-e,normal,14.895,4,cache/cinc2016/e01268.npz,3
e01269,training-e,normal,9.288,2,cache/cinc2016/e01269.npz,2
e01270,training-e,normal,36.32,13,cache/cinc2016/e01270.npz,1
e01271,training-e,normal,10.839,3,cache/cinc2016/e01271.npz,4
e01272,training-e,abnormal,18.776,6,cache/cinc2016/e01272.npz,4
e01273,training-e,normal,39.583,14,cache/cinc2016/e01273.npz,3
e01274,training-e,normal,27.686,10,cache/cinc2016/e01274.npz,3
e01275,training-e,normal,46.119,17,cache/cinc2016/e01275.npz,1
e01276,training-e,normal,22.181,7,cache/cinc2016/e01276.npz,4
e01277,training-e,normal,10.803,3,cache/cinc2016/e01277.npz,1
e01278,training-e,normal,11.558,3,cache/cinc2016/e01278.npz,0
e01279,training-e,normal,13.266,4,cache/cinc2016/e01279.npz,0
e01280,training-e,abnormal,21.497,7,cache/cinc2016/e01280.npz,4
e01281,training-e,normal,27.94,10,cache/cinc2016/e01281.npz,4
e01282,training-e,normal,26.813,9,cache/cinc2016/e01282.npz,0
e01283,training-e,normal,15.864,5,cache/cinc2016/e01283.npz,2
e01284,training-e,abnormal,17.16,5,cache/cinc2016/e01284.npz,0
e01285,training-e,normal,65.503,25,cache/cinc2016/e01285.npz,3
e01286,training-e,normal,14.533,4,cache/cinc2016/e01286.npz,2
e01287,training-e,normal,27.296,9,cache/cinc2016/e01287.npz,4
e01288,training-e,normal,37.425,13,cache/cinc2016/e01288.npz,3
e01289,training-e,abnormal,9.7295,2,cache/cinc2016/e01289.npz,1
e01290,training-e,normal,28.489,10,cache/cinc2016/e01290.npz,3
e01291,training-e,normal,20.792,7,cache/cinc2016/e01291.npz,3
e01292,training-e,normal,27.08,9,cache/cinc2016/e01292.npz,4
e01293,training-e,normal,25.084,9,cache/cinc2016/e01293.npz,1
e01294,training-e,normal,21.768,7,cache/cinc2016/e01294.npz,0
e01295,training-e,normal,18.642,6,cache/cinc2016/e01295.npz,0
e01296,training-e,normal,29.679,10,cache/cinc2016/e01296.npz,3
e01297,training-e,normal,21.371,7,cache/cinc2016/e01297.npz,4
e01298,training-e,abnormal,22.036,7,cache/cinc2016/e01298.npz,3
e01299,training-e,abnormal,22.477,7,cache/cinc2016/e01299.npz,4
e01300,training-e,normal,18.452,6,cache/cinc2016/e01300.npz,2
e01301,training-e,normal,22.887,8,cache/cinc2016/e01301.npz,4
e01302,training-e,normal,26.827,9,cache/cinc2016/e01302.npz,2
e01303,training-e,normal,47.28,17,cache/cinc2016/e01303.npz,4
e01304,training-e,normal,18.434,6,cache/cinc2016/e01304.npz,3
e01305,training-e,normal,24.6,8,cache/cinc2016/e01305.npz,1
e01306,training-e,normal,16.443,5,cache/cinc2016/e01306.npz,1
e01307,training-e,abnormal,20.039,7,cache/cinc2016/e01307.npz,1
e01308,training-e,normal,17.083,5,cache/cinc2016/e01308.npz,3
e01309,training-e,normal,18.87,6,cache/cinc2016/e01309.npz,2
e01310,training-e,normal,14.992,4,cache/cinc2016/e01310.npz,0
e01311,training-e,normal,17.98,6,cache/cinc2016/e01311.npz,0
e01312,training-e,normal,10.923,3,cache/cinc2016/e01312.npz,1
e01313,training-e,normal,101.673,39,cache/cinc2016/e01313.npz,4
e01314,training-e,normal,47.844,18,cache/cinc2016/e01314.npz,2
e01315,training-e,normal,19.429,6,cache/cinc2016/e01315.npz,2
e01316,training-e,normal,18.795,6,cache/cinc2016/e01316.npz,4
e01317,training-e,normal,17.365,5,cache/cinc2016/e01317.npz,0
e01318,training-e,normal,15.029,5,cache/cinc2016/e01318.npz,1
e01319,training-e,normal,37.925,14,cache/cinc2016/e01319.npz,2
e01320,training-e,normal,10.561,3,cache/cinc2016/e01320.npz,1
e01321,training-e,normal,25.133,9,cache/cinc2016/e01321.npz,2
e01322,training-e,normal,36.424,13,cache/cinc2016/e01322.npz,4
e01323,training-e,normal,12.283,3,cache/cinc2016/e01323.npz,2
e01324,training-e,normal,9.32,2,cache/cinc2016/e01324.npz,2
e01325,training-e,normal,22.579,8,cache/cinc2016/e01325.npz,3
e01326,training-e,normal,18.015,6,cache/cinc2016/e01326.npz,0
e01327,training-e,normal,16.949,5,cache/cinc2016/e01327.npz,2
e01328,training-e,normal,25.268,9,cache/cinc2016/e01328.npz,4
e01329,training-e,normal,18.014,6,cache/cinc2016/e01329.npz,0
e01330,training-e,normal,14.798,4,cache/cinc2016/e01330.npz,2
e01331,training-e,normal,21.223,7,cache/cinc2016/e01331.npz,1
e01332,training-e,normal,13.881,4,cache/cinc2016/e01332.npz,4
e01333,training-e,normal,19.471,6,cache/cinc2016/e01333.npz,2
e01334,training-e,normal,18.725,6,cache/cinc2016/e01334.npz,3
e01335,training-e,normal,10.315,3,cache/cinc2016/e01335.npz,3
e01336,training-e,normal,28.015,10,cache/cinc2016/e01336.npz,4
e01337,training-e,normal,19.562,6,cache/cinc2016/e01337.npz,1
e01338,training-e,normal,23.936,8,cache/cinc2016/e01338.npz,2
e01339,training-e,normal,19.459,6,cache/cinc2016/e01339.npz,4
e01340,training-e,normal,43.014,16,cache/cinc2016/e01340.npz,3
e01341,training-e,abnormal,20.968,7,cache/cinc2016/e01341.npz,2
e01342,training-e,normal,30.069,11,cache/cinc2016/e01342.npz,2
e01343,training-e,normal,39.712,14,cache/cinc2016/e01343.npz,4
e01344,training-e,normal,13.857,4,cache/cinc2016/e01344.npz,2
e01345,training-e,normal,17.253,5,cache/cinc2016/e01345.npz,1
e01346,training-e,normal,15.762,5,cache/cinc2016/e01346.npz,0
e01347,training-e,normal,17.355,5,cache/cinc2016/e01347.npz,4
e01348,training-e,normal,40.287,15,cache/cinc2016/e01348.npz,1
e01349,training-e,normal,15.523,5,cache/cinc2016/e01349.npz,2
e01350,training-e,normal,21.88,7,cache/cinc2016/e01350.npz,1
e01351,training-e,abnormal,18.646,6,cache/cinc2016/e01351.npz,2
e01352,training-e,normal,22.819,8,cache/cinc2016/e01352.npz,3
e01353,training-e,normal,29.626,10,cache/cinc2016/e01353.npz,0
e01354,training-e,normal,30.607,11,cache/cinc2016/e01354.npz,3
e01355,training-e,normal,98.992,38,cache/cinc2016/e01355.npz,3
e01356,training-e,normal,16.265,5,cache/cinc2016/e01356.npz,4
e01357,training-e,normal,13.431,4,cache/cinc2016/e01357.npz,0
e01358,training-e,normal,16.681,5,cache/cinc2016/e01358.npz,1
e01359,training-e,normal,26.5,9,cache/cinc2016/e01359.npz,4
e01360,training-e,normal,23.817,8,cache/cinc2016/e01360.npz,0
e01361,training-e,normal,8.893,2,cache/cinc2016/e01361.npz,3
e01362,training-e,normal,38.77,14,cache/cinc2016/e01362.npz,3
e01363,training-e,normal,16.949,5,cache/cinc2016/e01363.npz,3
e01364,training-e,normal,35.318,13,cache/cinc2016/e01364.npz,2
e01365,training-e,abnormal,23.7775,8,cache/cinc2016/e01365.npz,4
e01366,training-e,normal,15.59,5,cache/cinc2016/e01366.npz,2
e01367,training-e,abnormal,23.29,8,cache/cinc2016/e01367.npz,1
e01368,training-e,normal,32.064,11,cache/cinc2016/e01368.npz,2
e01369,training-e,normal,23.766,8,cache/cinc2016/e01369.npz,4
e01370,training-e,normal,34.758,12,cache/cinc2016/e01370.npz,4
e01371,training-e,normal,16.925,5,cache/cinc2016/e01371.npz,2
e01372,training-e,normal,35.645,13,cache/cinc2016/e01372.npz,0
e01373,training-e,normal,14.198,4,cache/cinc2016/e01373.npz,3
e01374,training-e,abnormal,21.1535,7,cache/cinc2016/e01374.npz,0
e01375,training-e,abnormal,21.2465,7,cache/cinc2016/e01375.npz,4
